length,rapidfuzz,fuzzywuzzy
354,1.910896971821785e-05,
356,1.9524390227161346e-05,
358,1.9694390066433697e-05,
360,1.945689000422135e-05,
362,1.941021007951349e-05,
364,1.9937719916924833e-05,
366,1.9778550195042046e-05,
368,2.0061469986103475e-05,
370,2.0040220115333795e-05,
372,2.0170640200376512e-05,
374,2.038648002780974e-05,
376,2.0261479949112982e-05,
378,2.0241470192559063e-05,
380,2.0338559988886117e-05,
382,2.0595230162143706e-05,
384,2.0881070231553167e-05,
386,2.078855992294848e-05,
388,2.073356998153031e-05,
390,2.1008150069974364e-05,
392,2.0812730072066187e-05,
394,2.105856983689591e-05,
396,2.1178990136832e-05,
398,2.1174819848965854e-05,
400,2.135524002369493e-05,
402,2.140648022759706e-05,
404,2.143982012057677e-05,
406,2.1584409987553956e-05,
408,2.173732005758211e-05,
410,2.1800240210723133e-05,
412,2.1916489931754767e-05,
414,2.1643149957526474e-05,
416,2.2100250062067063e-05,
418,2.2155249898787587e-05,
420,2.1885659953113647e-05,
422,2.2072330175433308e-05,
424,2.2380250156857074e-05,
426,2.244399976916611e-05,
428,2.2354829998221248e-05,
430,2.2436500003095717e-05,
432,2.2703169961459934e-05,
434,2.2894420253578575e-05,
436,2.2896509908605366e-05,
438,2.2925669909454883e-05,
440,2.2795249824412166e-05,
442,2.3250259982887655e-05,
444,2.35198499285616e-05,
446,2.3542760172858833e-05,
448,2.3720680037513375e-05,
450,2.373942988924682e-05,
452,2.359400998102501e-05,
454,2.3374010052066296e-05,
456,2.331943018361926e-05,
458,2.4033600057009606e-05,
460,2.421109995339066e-05,
462,2.4008599866647272e-05,
464,2.381401020102203e-05,
466,2.4291109875775875e-05,
468,2.4260270001832397e-05,
470,2.4091100203804672e-05,
472,2.454484987538308e-05,
474,2.4020270211622118e-05,
476,2.4406940210610627e-05,
478,2.443651988869533e-05,
480,2.474402979714796e-05,
482,2.4670689890626817e-05,
484,2.479985007084906e-05,
486,2.502194984117523e-05,
488,2.4893610097933562e-05,
490,2.526737021980807e-05,
492,2.486111014150083e-05,
494,2.4979030131362377e-05,
496,2.5328619813080877e-05,
498,2.5188190047629177e-05,
500,2.530904021114111e-05,
502,2.580903994385153e-05,
504,2.5498610048089175e-05,
506,2.6209869829472155e-05,
508,2.5496949965599925e-05,
510,2.599196013761684e-05,
